"Date","rlc_end_time","nubbinID","uid","rlc_day","phase_full","tp2","pmax","maxNPQ_Ypoint1","deltaNPQ","alpha_est","alpha_st_err","alpha_t","alpha_p","ek_est","ek_st_err","ek_t","ek_p","QuanYield","F0","Fm","rlc_order","genotype","phase","trt1","trt2","rank"
"2024-07-21","6:47:40 AM",43,"2024-07-21_43",27,"heating","h17",11.29,0.107,0.078,0.675915092145024,0.0403239185284251,16.7621381257518,2.87893867170492e-06,16.7060012121094,1.40528477784368,11.8879827601518,2.14402056483525e-05,0.549,274,608,1,"O","h","nut","NO3",1
"2024-07-21","7:00:21 AM",40,"2024-07-21_40",27,"heating","h17",17.91,0.143,0.12,0.748890055794177,0.0256492383181756,29.1973604246757,1.06966029307469e-07,23.9108202100043,1.31394576499283,18.1977223467323,1.77307288094837e-06,0.606,278,705,1,"N","h","nut","NO3",2
"2024-07-21","7:04:58 AM",2,"2024-07-21_2",27,"heating","h17",14.77,0.148,0.122,0.742784064576518,0.0231718145587681,32.0554984027115,6.127040258304e-08,19.8805731654053,0.931188471283018,21.3496770831079,6.88723309917925e-07,0.563,309,707,1,"A","h","dead","dead",3
"2024-07-21","7:10:05 AM",27,"2024-07-21_27",27,"heating","h17",15.26,0.164,0.14,0.793353350625292,0.0353743898159977,22.4273366905259,5.1418208645013e-07,19.2400035764402,1.27291194209484,15.1149525274913,5.28810275007983e-06,0.598,237,590,2,"I","h","dead","dead",4
"2024-07-21","7:15:06 AM",20,"2024-07-21_20",27,"heating","h17",22.66,0.15,0.136,0.702077309099752,0.0223869216319302,31.361047340175,6.98274591834165e-08,32.2811201691856,1.83428351002284,17.5987626737066,2.16038795481578e-06,0.593,212,521,2,"G","h","nut","NH4",5
"2024-07-21","7:20:10 AM",32,"2024-07-21_32",27,"heating","h17",14.97,0.17,0.149,0.697120640560522,0.0246632182194708,28.265599175138,1.29784943777155e-07,21.4705068414458,1.17259470314929,18.310253989534,1.7096661910827e-06,0.578,224,531,2,"K","h","dead","dead",6
"2024-07-21","7:26:20 AM",29,"2024-07-21_29",27,"heating","h17",17.37,0.128,0.107,0.75331420798419,0.0293564415671371,25.660950979409,2.30847649996232e-07,23.0619931511072,1.42344099250508,16.2015800251199,3.51711910507233e-06,0.586,299,722,3,"J","h","CTL","CTL",7
"2024-07-21","7:31:26 AM",23,"2024-07-21_23",27,"heating","h17",22.29,0.12,0.102,0.711704843526195,0.0203549508218989,34.9647046437718,3.64705965586578e-08,31.3236577438194,1.58007639957994,19.8241412580725,1.0687118859514e-06,0.596,203,503,3,"H","h","nut","NO3",8
"2024-07-21","7:36:28 AM",21,"2024-07-21_21",27,"heating","h17",27.74,0.129,0.12,0.764353720675187,0.0288651413318225,26.4801655356013,1.91454309938837e-07,36.2942142368209,2.54085591844225,14.2842472780086,7.36389347618213e-06,0.617,208,543,3,"G","h","nut","NO3",9
"2024-07-21","7:41:49 AM",47,"2024-07-21_47",27,"heating","h17",21.67,0.101,0.092,0.847605999199585,0.0321451066440146,26.3681190604296,1.9635050662552e-07,25.5690846747586,1.59336394151055,16.0472344130736,3.72081017449766e-06,0.62,244,642,4,"P","h","dead","dead",10
"2024-07-21","7:47:49 AM",17,"2024-07-21_17",27,"heating","h17",19.44,0.216,0.204,0.626917275237127,0.0177645253198827,35.2904039904437,3.45052028182527e-08,31.0137241162771,1.54472077112524,20.0772364145044,9.9136385834082e-07,0.623,308,816,4,"F","h","nut","NO3",11
"2024-07-21","7:52:38 AM",34,"2024-07-21_34",27,"heating","h17",11.93,0.033,0.023,1.00074065958218,0.205277927948368,4.8750524208033,0.00457267590912101,11.9170394999314,3.06288090008689,3.89079428442462,0.0115156945953175,0.561,312,711,4,"L","h","dead","dead",12
"2024-07-21","7:58:18 AM",14,"2024-07-21_14",27,"heating","h17",16.93,0.117,0.092,0.651009063207475,0.025734578516597,25.297055585644,2.51329679087732e-07,26.004912140987,1.69926335612713,15.3036385132531,4.91686248683366e-06,0.587,272,658,5,"E","h","CTL","CTL",13
"2024-07-21","8:03:25 AM",12,"2024-07-21_12",27,"heating","h17",36.97,0.152,0.161,0.646656292529735,0.0332041651670868,19.4751558810677,1.1871929513759e-06,57.1686181347425,6.28023428983827,9.10294353623784,9.87295918923446e-05,0.672,209,638,5,"D","h","CTL","CTL",14
"2024-07-21","8:08:02 AM",4,"2024-07-21_4",27,"heating","h17",22.75,0.159,0.168,0.784314796511376,0.0195009416703874,40.2193293928147,1.57933355980027e-08,29.0091045158825,1.23885477928711,23.4160653862719,3.97934334490303e-07,0.659,278,816,5,"B","h","dead","dead",15
"2024-07-21","8:13:13 AM",11,"2024-07-21_11",27,"heating","h17",23.22,0.093,0.097,0.706563287213097,0.0297892616505772,23.7187244014625,3.68688856885803e-07,32.864319464673,2.48421693098668,13.2292470334384,1.15251927917293e-05,0.635,262,718,6,"D","h","nut","NO3",16
"2024-07-21","8:24:36 AM",24,"2024-07-21_24",27,"heating","h17",19.98,0.1,0.081,0.717943969125368,0.0231383019566406,31.0283775564317,7.44159703761406e-08,27.8250182636779,1.51804283675771,18.3295343121591,1.69906937322904e-06,0.596,199,493,6,"H","h","CTL","CTL",17
"2024-07-21","8:30:17 AM",45,"2024-07-21_45",27,"heating","h17",21.06,0.098,0.084,0.729921047059545,0.0242594236181114,30.0881446546243,8.94128503908117e-08,28.8474578840154,1.64357288115746,17.5516755081162,2.19480840875119e-06,0.611,227,584,6,"O","h","CTL","CTL",18
"2024-07-21","8:34:52 AM",26,"2024-07-21_26",27,"heating","h17",27.31,0.101,0.095,0.796343846684672,0.0178456561196299,44.6239601024649,8.48135304633118e-09,34.2884910318216,1.39756633876851,24.534428227597,3.0153620219245e-07,0.624,266,708,7,"I","h","nut","NH4",19
"2024-07-21","8:39:32 AM",31,"2024-07-21_31",27,"heating","h17",21.67,0.108,0.105,0.814251369950303,0.0446623043834205,18.231288805881,1.75387743754639e-06,26.6173801033053,2.43326692733636,10.9389478828953,3.46449803925936e-05,0.612,311,801,7,"K","h","nut","NH4",20
"2024-07-21","8:44:15 AM",16,"2024-07-21_16",27,"heating","h17",9.58,0.043,0.06,1.1263878305644,0.0979890585992612,11.495036758858,2.60368425912583e-05,8.50922757404388,0.836795653973582,10.1688238145564,5.26420561068752e-05,0.606,342,867,7,"F","h","CTL","CTL",21
"2024-07-21","8:49:16 AM",25,"2024-07-21_25",27,"heating","h17",27.67,0.078,0.076,0.779368882545467,0.0230636893506071,33.7920300042956,4.47139709211861e-08,35.5093191243297,1.93384762644824,18.362004657806,1.68139538700588e-06,0.614,225,583,8,"I","h","nut","NO3",22
"2024-07-21","8:54:21 AM",46,"2024-07-21_46",27,"heating","h17",18.08,0.078,0.069,0.792550694550653,0.0478819943952057,16.5521654760063,3.10078210860882e-06,22.8076809888869,2.17378465741456,10.4921528961446,4.40124000327422e-05,0.607,229,582,8,"P","h","nut","NH4",23
"2024-07-21","8:59:06 AM",36,"2024-07-21_36",27,"heating","h17",17.8,0.067,0.058,0.840231896973354,0.0699962827873175,12.0039502601357,2.02687444827557e-05,21.1816315443056,2.71069279828279,7.81410256364134,0.000231765125469536,0.592,227,557,8,"L","h","CTL","CTL",24
"2024-07-21","9:03:58 AM",30,"2024-07-21_30",27,"heating","h17",17.53,0.105,0.092,0.694028262675678,0.0280402308107062,24.7511608360473,2.86165926421076e-07,25.2630821485134,1.67000139555888,15.127581459331,5.26226035473904e-06,0.575,269,633,9,"J","h","nut","NO3",25
"2024-07-21","9:08:44 AM",3,"2024-07-21_3",27,"heating","h17",12.87,0.038,0.038,0.575649171373777,0.0361290087894414,15.9331570574947,3.88020336451164e-06,22.3532368064422,2.19732054362242,10.1729521763773,5.25201515536557e-05,0.497,275,547,9,"A","h","dead","dead",26
"2024-07-21","9:13:30 AM",19,"2024-07-21_19",27,"heating","h17",23.1,0.265,0.266,0.754226468557861,0.0207918789248805,36.2750510082723,2.92731158920893e-08,30.6235265728804,1.4774337524581,20.7275125005978,8.20742753084725e-07,0.649,326,930,9,"G","h","CTL","CTL",27
"2024-07-21","9:18:26 AM",39,"2024-07-21_39",27,"heating","h17",17.56,0.155,0.125,0.767007415934823,0.0439457478702495,17.4535069513306,2.26864268019448e-06,22.8979766580198,2.07261930976334,11.0478448937322,3.27263693805027e-05,0.592,267,654,10,"M","h","nut","NO3",28
"2024-07-21","9:23:18 AM",42,"2024-07-21_42",27,"heating","h17",25.87,0.123,0.115,0.735659643871145,0.0192511652212474,38.2137722790516,2.14441864309833e-08,35.1620425305118,1.68779196770607,20.8331614341675,7.9637572070046e-07,0.625,232,619,10,"N","h","CTL","CTL",29
"2024-07-21","9:27:51 AM",6,"2024-07-21_6",27,"heating","h17",21.71,0.178,0.157,0.78208054103257,0.0228775593570696,34.1854884441986,4.17267537222362e-08,27.7586681861997,1.37341428705387,20.2114310647993,9.5300611111491e-07,0.646,220,622,10,"B","h","nut","NH4",30
"2024-07-21","9:32:39 AM",22,"2024-07-21_22",27,"heating","h17",18.97,0.093,0.089,0.690272295253913,0.0271612181164075,25.4138931580883,2.44530816775686e-07,27.4822940468966,1.82265314775732,15.0781809916562,5.36419239944976e-06,0.564,242,555,11,"H","h","nut","NH4",31
"2024-07-21","9:47:02 AM",7,"2024-07-21_7",27,"heating","h17",12.52,0.091,0.073,0.48043087208855,0.0181027913793178,26.5390492560963,1.88938316450615e-07,26.0515687238228,1.62367394127488,16.0448277585631,3.72409324487508e-06,0.546,342,753,11,"C","h","CTL","CTL",32
"2024-07-21","9:52:12 AM",41,"2024-07-21_41",27,"heating","h17",28.13,0.098,0.098,0.720198919364629,0.0209427108145731,34.389001774473,4.02732471861242e-08,39.0613663448499,2.15739717350117,18.1057835917428,1.82691444146641e-06,0.605,221,559,11,"N","h","CTL","CTL",33
"2024-07-21","9:56:43 AM",18,"2024-07-21_18",27,"heating","h17",13.18,0.144,0.099,0.598475547219107,0.0126025628827618,47.4884000013775,5.84452679662471e-09,22.0191307096947,0.722300925839147,30.4847050889676,8.26940881080195e-08,0.548,276,610,12,"F","h","nut","NH4",34
"2024-07-21","9:59:51 AM",10,"2024-07-21_10",27,"heating","h17",16.67,0.11,0.108,0.667893608008391,0.0478278813171407,13.9645242401534,8.40594176834852e-06,24.9628979169622,2.91241097721123,8.57121406020291,0.000138503810582823,0.607,210,535,12,"D","h","nut","NH4",35
"2024-07-21","10:06:30 AM",35,"2024-07-21_35",27,"heating","h17",17.72,0.042,0.042,0.835297043397176,0.0579718887057127,14.4086567135575,6.99956699346657e-06,21.2094426245786,2.26233095737736,9.3750397374069,8.35832111645178e-05,0.588,224,544,12,"L","h","nut","NO3",36
"2024-07-21","10:11:46 AM",28,"2024-07-21_28",27,"heating","h17",21.41,0.111,0.1,0.675161295002769,0.0214224971908486,31.5164608956601,6.77973859445858e-08,31.7092660840731,1.78198868032654,17.7943139786177,2.02400207231597e-06,0.564,201,461,13,"J","h","nut","NH4",37
"2024-07-21","10:16:18 AM",38,"2024-07-21_38",27,"heating","h17",18.38,0.157,0.121,0.602379031495515,0.0168505732982644,35.7482811316312,3.19471796787281e-08,30.519494849994,1.49236076527104,20.4504805809814,8.8887502495475e-07,0.559,279,633,13,"M","h","nut","NH4",38
"2024-07-21","10:20:59 AM",33,"2024-07-21_33",27,"heating","h17",14.55,0.051,0.048,0.845866715674987,0.0902688919721353,9.3705228589279,8.38116602308224e-05,17.2028258735675,2.61604114011978,6.5759003594186,0.000593201541138913,0.563,252,576,13,"K","h","dead","dead",39
"2024-07-21","10:25:50 AM",48,"2024-07-21_48",27,"heating","h17",18.2,0.096,0.093,0.687966556591302,0.0266473978617611,25.8174010145483,2.22644121418245e-07,26.4516460355189,1.70382960636583,15.5248188766591,4.51963558071109e-06,0.574,252,591,14,"P","h","CTL","CTL",40
"2024-07-21","10:30:44 AM",1,"2024-07-21_1",27,"heating","h17",14.23,0.055,0.052,0.627204929750297,0.0215056764001226,29.1646223109132,1.07684049815817e-07,22.6860185751393,1.22478373750198,18.5224688085823,1.59713359808855e-06,0.545,271,595,14,"A","h","dead","dead",41
"2024-07-21","10:35:23 AM",5,"2024-07-21_5",27,"heating","h17",26.92,0.363,0.333,0.791004376373117,0.0305744472851761,25.8714203071345,2.19890853579862e-07,34.0379944738766,2.38705173538811,14.2594288884746,7.4391844823318e-06,0.678,218,676,14,"B","h","nut","NO3",42
"2024-07-21","10:39:49 AM",44,"2024-07-21_44",27,"heating","h17",14.45,0.086,0.073,0.624383559673342,0.0184649391910111,33.814547300394,4.4536430032547e-08,23.1471607303891,1.08563202321832,21.3213687836604,6.94165115663548e-07,0.524,252,529,15,"O","h","dead","dead",43
"2024-07-28","7:54:49 AM",42,"2024-07-28_42",34,"heating","h25",21.42,0.079,0.071,0.757843819393222,0.0310480888906481,24.408710695926,3.10892214278639e-07,28.2644113286546,1.97097515229456,14.3403184437662,7.19702921775489e-06,0.608,192,490,1,"N","h","CTL","CTL",1
"2024-07-28","7:59:26 AM",19,"2024-07-28_19",34,"heating","h25",11.92,0.127,0.117,0.810990736209066,0.0379008117835614,21.3977141397487,6.79602253103808e-07,14.7040729155397,0.92567172899336,15.8847596345304,3.95021654885866e-06,0.584,221,531,1,"G","h","CTL","CTL",2
"2024-07-28","8:04:09 AM",25,"2024-07-28_25",34,"heating","h25",18.36,0.115,0.1,0.706697816796997,0.0263961819080045,26.7727286946259,1.79326220779188e-07,25.9729298854303,1.60293066655664,16.203401948273,3.51479335623371e-06,0.583,227,544,1,"I","h","nut","NO3",3
"2024-07-28","8:08:50 AM",40,"2024-07-28_40",34,"heating","h25",17.88,0.078,0.072,0.697784411222163,0.0212723073445086,32.8024788247662,5.33978802689333e-08,25.6177369140112,1.28411922096175,19.9496561501701,1.02950768737511e-06,0.588,131,318,2,"N","h","nut","NO3",4
"2024-07-28","8:12:43 AM",36,"2024-07-28_36",34,"heating","h25",6.86,0.025,0.015,0.859738504974183,0.439695885576994,1.95530259248613,0.122211288635952,7.97645558141553,4.53680443556488,1.75816606042935,0.153545145163167,0.505,143,289,2,"L","h","CTL","CTL",5
"2024-07-28","8:18:35 AM",30,"2024-07-28_30",34,"heating","h25",14.41,0.048,0.045,0.571019561156788,0.0087722651874421,65.0937413490678,8.84005922644849e-10,25.2319621150285,0.633939796308575,39.8018270219884,1.68103174180631e-08,0.541,140,305,2,"J","h","nut","NO3",6
"2024-07-28","8:22:46 AM",2,"2024-07-28_2",34,"heating","h25",7.24,0.014,0.014,0.489396810284554,0.06923916964177,7.06820738631901,0.000876708332074811,14.783645196733,2.8243657250349,5.23432396367519,0.00336964095017065,0.3,152,217,3,"A","h","dead","dead",7
"2024-07-28","8:28:39 AM",3,"2024-07-28_3",34,"heating","h25",8.19,0.035,0.024,0.60001231848566,0.061630132649873,9.73569733971515,6.74642694081756e-05,13.6529243893555,1.84033899363588,7.41870081358326,0.000308474761675643,0.5,133,266,3,"A","h","dead","dead",8
"2024-07-28","8:33:55 AM",23,"2024-07-28_23",34,"heating","h25",32.65,0.128,0.126,0.633751692460593,0.0198080345655147,31.9946782384932,6.19689683481229e-08,51.5233877709347,3.33897424650508,15.4309030160578,4.68356307685292e-06,0.58,215,512,3,"H","h","nut","NO3",9
"2024-07-28","8:38:56 AM",46,"2024-07-28_46",34,"heating","h25",14.14,0.056,0.037,0.501500367571317,0.0169532846176404,29.5813099869445,9.89483484692492e-08,28.2039204594728,1.62163548523999,17.3922689261445,2.31616480912787e-06,0.513,320,657,4,"P","h","nut","NH4",10
"2024-07-28","8:43:30 AM",43,"2024-07-28_43",34,"heating","h25",9.8,0.042,0.035,0.640910794169125,0.0619393046050309,10.3474005440653,4.76556056679305e-05,15.298002038491,2.01980822563559,7.57398739361851,0.000275301302546514,0.5,221,442,4,"O","h","nut","NO3",11
"2024-07-28","8:52:48 AM",20,"2024-07-28_20",34,"heating","h25",41.57,0.161,0.147,0.549519400988752,0.0212475149597112,25.8627609878487,2.20329521775425e-07,75.640830669203,6.77950560096526,11.1572782915665,3.09213223478173e-05,0.563,189,432,4,"G","h","nut","NH4",12
"2024-07-28","8:59:01 AM",12,"2024-07-28_12",34,"heating","h25",23.15,0.064,0.065,0.502199842131723,0.0370345916126714,13.560291075544,9.97861697183598e-06,46.1002395958924,6.80991198014346,6.76957936171757,0.000507516805407214,0.683,286,903,5,"D","h","CTL","CTL",13
"2024-07-28","9:03:38 AM",37,"2024-07-28_37",34,"heating","h25",10.87,0.016,0.039,0.586173840227983,0.0553076736691764,10.5984179290235,0.000129282810842279,18.5456142373085,2.56429554946545,7.23224522273749,0.000788591470690567,0.362,164,257,5,"M","h","dead","dead",14
"2024-07-28","9:08:43 AM",24,"2024-07-28_24",34,"heating","h25",8.74,0.006,0.006,0.814561624050736,0.0982067079887283,8.29435830538406,0.000166410160075531,10.727825197264,1.5652782152427,6.85362199051661,0.000474822286109224,0.474,182,346,5,"H","h","CTL","CTL",15
"2024-07-28","9:13:39 AM",45,"2024-07-28_45",34,"heating","h25",11.54,0.008,0.008,0.567419870412411,0.0479140238110906,11.8424591649736,2.19214162809634e-05,20.3305498920611,2.59853595406772,7.82384783255965,0.00023017329221069,0.421,151,261,6,"O","h","CTL","CTL",16
"2024-07-28","9:18:10 AM",26,"2024-07-28_26",34,"heating","h25",25.5,0.076,0.075,0.693288834289779,0.0180347783584774,38.4417718094047,2.06949242850102e-08,36.7840122026333,1.78178252836698,20.6445015690811,8.40498990600156e-07,0.581,309,738,6,"I","h","nut","NH4",17
"2024-07-28","9:23:18 AM",31,"2024-07-28_31",34,"heating","h25",15.44,0.082,0.081,0.621527870754107,0.027839235452704,22.3256084675895,5.2825127864027e-07,24.8398778504347,1.80953833482998,13.7271907272241,9.29107746903828e-06,0.513,362,743,6,"K","h","nut","NH4",18
"2024-07-28","9:29:06 AM",14,"2024-07-28_14",34,"heating","h25",6.62,0.038,0.019,0.633366374373762,0.120292457546114,5.26522100632087,0.00328469327171459,10.4479710905002,2.38251031793546,4.38527842328665,0.00711929442495707,0.426,156,272,7,"E","h","CTL","CTL",19
"2024-07-28","9:33:51 AM",16,"2024-07-28_16",34,"heating","h25",12.13,0.158,0.11,0.692971612619492,0.0227677963935452,30.4364814513166,8.34788740949321e-08,17.5081319425362,0.824918719863882,21.2240691366844,7.13255052563799e-07,0.536,428,923,7,"F","h","CTL","CTL",20
"2024-07-28","9:38:45 AM",29,"2024-07-28_29",34,"heating","h25",12.67,0.037,0.035,0.47326125600799,0.0160861425837338,29.420431501493,1.02219460859437e-07,26.7724328672024,1.51973805994767,17.6164785055947,2.14760072022932e-06,0.395,271,448,7,"J","h","CTL","CTL",21
"2024-07-28","9:43:28 AM",11,"2024-07-28_11",34,"heating","h25",8.64,0.027,0.027,0.517403036795433,0.0653129170145938,7.92190979128711,0.000214837685012775,16.6975445685079,2.97142502564988,5.61937266610185,0.0013564988938199,0.544,265,581,8,"D","h","nut","NO3",22
"2024-07-28","9:48:22 AM",17,"2024-07-28_17",34,"heating","h25",17.85,0.217,0.175,0.606448467105924,0.0207406378143074,29.2396247663889,1.06047313754077e-07,29.4379983552459,1.73808359811184,16.9370439875422,2.70815381423102e-06,0.551,370,824,8,"F","h","nut","NO3",23
"2024-07-28","9:54:35 AM",32,"2024-07-28_32",34,"heating","h25",4.43,0.016,0,0.841662053529335,0.720586675162484,1.1680233378442,0.295457416669171,5.26593019822673,4.64695975945516,1.13319900984986,0.308525576155503,0.444,291,523,8,"K","h","dead","dead",24
"2024-07-28","9:59:13 AM",34,"2024-07-28_34",34,"heating","h25",6.89,0.027,0.015,0.504785746183295,0.0389497213874063,12.9599321433531,1.29913860546604e-05,13.6452870058477,1.38144699879658,9.87753204989729,6.21334177084062e-05,0.47,278,525,9,"L","h","dead","dead",25
"2024-07-28","10:03:39 AM",21,"2024-07-28_21",34,"heating","h25",18.45,0.085,0.075,0.607450688231587,0.0147071029772826,41.3032185312016,1.34709336619578e-08,30.3710296108348,1.28320793902087,23.668049960795,3.73406211860405e-07,0.541,381,830,9,"G","h","nut","NO3",26
"2024-07-28","10:08:22 AM",47,"2024-07-28_47",34,"heating","h25",7.64,0.032,0.014,0.465979688963741,0.0527639614827064,8.83140074909782,0.000117099766752325,16.4012359420423,2.60130261517953,6.30500882378515,0.000742420402273675,0.456,156,287,9,"P","h","dead","dead",27
"2024-07-28","10:17:34 AM",38,"2024-07-28_38",34,"heating","h25",23.87,0.145,0.124,0.535614685511154,0.0193066389759197,27.7425131416816,1.45069195687377e-07,44.5630791194108,3.18334575348927,13.9988184037393,8.28631858783304e-06,0.528,328,695,10,"M","h","nut","NH4",28
"2024-07-28","10:22:11 AM",33,"2024-07-28_33",34,"heating","h25",13.31,0.051,0.038,0.643940975418528,0.0257455725554525,25.0117170255804,2.6888066004482e-07,20.6632865217773,1.25782914183033,16.427737150142,3.24161960411909e-06,0.523,254,533,10,"K","h","dead","dead",29
"2024-07-28","10:26:42 AM",28,"2024-07-28_28",34,"heating","h25",14.88,0.047,0.041,0.560337220127027,0.0129948809327221,43.1198425770916,1.04128044158625e-08,26.5643246004746,1.02602556847033,25.8905093759784,2.18927419722311e-07,0.474,374,711,10,"J","h","nut","NH4",30
"2024-07-28","10:31:14 AM",5,"2024-07-28_5",34,"heating","h25",19.21,0.292,0.25,0.532588557654684,0.0501648384767125,10.6167701088467,4.11325867328608e-05,36.0618667022528,6.28332798793735,5.73929401289952,0.0012161324224061,0.627,396,1063,11,"B","h","nut","NO3",31
"2024-07-28","10:35:43 AM",44,"2024-07-28_44",34,"heating","h25",9.57,0.037,0.032,0.516939850860337,0.0232456648110479,22.2381185938228,5.40710989029795e-07,18.5206735129215,1.21884088178683,15.1953169520947,5.12613502586312e-06,0.493,285,562,11,"O","h","dead","dead",32
"2024-07-28","10:42:47 AM",1,"2024-07-28_1",34,"heating","h25",9.41,0.063,0.046,0.35902196626989,0.0413387422089908,8.68487881065249,0.000128640618016172,26.2050494100059,5.00117813752495,5.23977524683306,0.00193880948177904,0.479,158,303,11,"A","h","dead","dead",33
"2024-07-28","10:48:00 AM",48,"2024-07-28_48",34,"heating","h25",14.47,0.068,0.05,0.369614602279117,0.0252133936642554,14.6594547009795,6.32692706047846e-06,39.1570478719368,5.07741029919327,7.71201174704323,0.000249226918943524,0.522,240,502,12,"P","h","CTL","CTL",34
"2024-07-28","10:52:39 AM",6,"2024-07-28_6",34,"heating","h25",17.96,0.251,0.17,0.724743744064821,0.0256323388750519,28.2745849919383,1.2953927323911e-07,24.7752085739252,1.42377173845022,17.4011099566375,2.30923291741339e-06,0.547,332,733,12,"B","h","nut","NH4",35
"2024-07-28","10:57:28 AM",41,"2024-07-28_41",34,"heating","h25",23.32,0.087,0.087,0.609320629799548,0.0162016206967745,37.6086220757442,2.35913706211381e-08,38.2675247144484,1.919630997962,19.934833702454,1.0340491498178e-06,0.512,140,287,12,"N","h","CTL","CTL",36
"2024-07-28","11:02:05 AM",22,"2024-07-28_22",34,"heating","h25",10.51,0.103,0.069,0.433548540352419,0.0189807033585524,22.8415423897907,4.61226039627017e-07,24.2433299337543,1.71132301178581,14.1664254888127,7.72939931496077e-06,0.481,284,547,13,"H","h","nut","NH4",37
"2024-07-28","11:06:42 AM",10,"2024-07-28_10",34,"heating","h25",17.89,0.388,0.255,0.319505343066961,0.0270895553322272,11.7944107663835,2.24429680660829e-05,55.9922833547057,10.0938985345528,5.54714148978578,0.00144993383139359,0.397,164,272,13,"D","h","nut","NH4",38
"2024-07-28","11:11:10 AM",18,"2024-07-28_18",34,"heating","h25",25.67,0.159,0.138,0.535958932412256,0.0194977487522975,27.4882469366675,1.53251179189317e-07,47.9028344255282,3.53293885167679,13.5589197652806,9.98450609152345e-06,0.506,285,577,13,"F","h","nut","NH4",39
"2024-07-28","11:16:03 AM",35,"2024-07-28_35",34,"heating","h25",10.73,0.1,0.067,0.455745649757883,0.0173239324961097,26.3072861695938,1.99069840002023e-07,23.5536768825956,1.42881291448944,16.4847872270331,3.17614173359141e-06,0.441,209,374,14,"L","h","nut","NO3",40
"2024-07-28","11:20:57 AM",7,"2024-07-28_7",34,"heating","h25",7.45,0.053,0.034,0.359492595571415,0.0188065701930361,19.1152662011987,1.3257144554368e-06,20.7239379472075,1.65240633568224,12.5416718029292,1.5720761862057e-05,0.353,207,320,14,"C","h","CTL","CTL",41
"2024-07-28","11:26:28 AM",39,"2024-07-28_39",34,"heating","h25",21.64,0.136,0.112,0.52187926038727,0.019389714531935,26.915262704241,1.73743222438062e-07,41.4648597433939,2.98344553235161,13.8983129719517,8.64262195106177e-06,0.482,268,517,14,"M","h","nut","NO3",42
"2024-08-03","6:59:42 AM",42,"2024-08-03_42",40,"selection","s",24.52,0.284,0.247,0.606232025222608,0.0276553777343556,21.920945396074,5.88842836979857e-07,40.4389746907969,3.54367013914197,11.4116080512472,2.7154521895207e-05,0.618,159,416,1,"N","r","CTL","CTL",1
"2024-08-03","7:10:57 AM",25,"2024-08-03_25",40,"selection","s",20.18,0.123,0.105,0.749809463404244,0.0225872421340043,33.1961493552784,4.97263771963464e-08,26.9180099488646,1.35679337072283,19.8394320975523,1.06384400158936e-06,0.612,202,521,1,"I","r","nut","NO3",2
"2024-08-03","7:18:00 AM",46,"2024-08-03_46",40,"selection","s",17.03,0.145,0.125,0.684229232559908,0.0307915105406542,22.2213597366884,5.43136563847264e-07,24.8883220078562,1.82283456396646,13.6536373074359,9.5870640244721e-06,0.597,124,308,1,"P","r","nut","NH4",3
"2024-08-03","7:22:55 AM",30,"2024-08-03_30",40,"selection","s",10.86,0.112,0.083,0.540526024061816,0.0311584947672409,17.3476295340848,2.35153673490396e-06,20.0961368269438,1.74612533821259,11.5089887232924,2.58551844740819e-05,0.516,139,287,2,"J","r","nut","NO3",4
"2024-08-03","7:27:16 AM",36,"2024-08-03_36",40,"selection","s",7.39,0.064,0.015,0.439375632642452,0.119194796809229,3.68619809257003,0.0346078024976381,16.8090398725293,6.47150417544758,2.5973930351929,0.0805571367771492,0.517,72,149,2,"L","r","CTL","CTL",5
"2024-08-03","7:33:53 AM",3,"2024-08-03_3",40,"selection","s",7.06,0.154,0.12,2.29729435599236,62.1442173394916,0.0369671460088124,0.972282531129789,3.0738250921093,83.2943334968334,0.0369031717172712,0.9723304709631,0.478,47,90,2,"A","r","dead","dead",6
"2024-08-03","7:38:50 AM",19,"2024-08-03_19",40,"selection","s",8.9,0.04,0.037,0.789117169003278,0.123603471427862,6.38426380656975,0.000694715487991412,11.2779897963413,2.1726795600196,5.1908205903311,0.00203285856837422,0.495,197,390,3,"G","r","CTL","CTL",7
"2024-08-03","7:43:20 AM",43,"2024-08-03_43",40,"selection","s",7.92,0.102,0.049,0.475789898066925,0.0835472190328509,5.69486218182611,0.00232886885111231,16.6450564606622,4.11857340515258,4.0414616478216,0.00990843076705368,0.507,69,140,3,"O","r","nut","NO3",8
"2024-08-03","7:47:09 AM",2,"2024-08-03_2",40,"selection","s",4.83,0.011,0,0.570299197455343,0.310880179723835,1.83446624986501,0.163938603743155,8.47034545754947,5.21774585652357,1.62337256172784,0.202969416948522,0.266,130,177,3,"A","r","dead","dead",9
"2024-08-03","7:54:45 AM",40,"2024-08-03_40",40,"selection","s",11.78,0.107,0.082,0.617743036396817,0.033643115911952,18.3616475362604,1.68158860500224e-06,19.0626128146101,1.53527950304457,12.4163794128741,1.66642658987094e-05,0.552,130,290,4,"N","r","nut","NO3",10
"2024-08-03","7:59:47 AM",12,"2024-08-03_12",40,"selection","s",33.59,0.106,0.119,0.662893024987554,0.0365549056911755,18.1341741266639,1.81008767172257e-06,50.6770012155346,5.7649564225384,8.79052632859637,0.000120194348432276,0.658,132,386,4,"D","r","CTL","CTL",11
